scenario_id,junction_id,simulation_time_s,queue_length_m,vehicle_count,avg_speed_kmh,queue_minus_5,queue_minus_10,queue_minus_15,queue_minus_20,queue_slope,target_queue_60s,predicted,naive_pred
TEST_combined_high_moto_92913,cluster_2061304035_245647208,111.0,5.0,1,0.0,5.0,5.0,5.0,0.0,0.25,0.0,4.31049,5.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,116.0,5.0,1,0.0,5.0,5.0,5.0,5.0,0.0,0.0,5.867684,5.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,121.0,5.0,1,0.0,5.0,5.0,5.0,5.0,0.0,0.0,5.867684,5.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,126.0,5.0,2,43.56163003000896,5.0,5.0,5.0,5.0,0.0,0.0,2.6971755,5.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,131.0,5.0,1,0.0,5.0,5.0,5.0,5.0,0.0,0.0,5.867684,5.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,136.0,0.0,0,0.0,5.0,5.0,5.0,5.0,-0.25,0.0,5.3519025,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,141.0,0.0,0,0.0,0.0,5.0,5.0,5.0,-0.25,0.0,6.3771977,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,146.0,0.0,1,74.56354138154815,0.0,0.0,5.0,5.0,-0.25,0.0,6.6367035,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,151.0,0.0,0,0.0,0.0,0.0,0.0,5.0,-0.25,0.0,6.3771977,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,156.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,161.0,0.0,1,42.24403575142122,0.0,0.0,0.0,0.0,0.0,0.0,11.605194,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,166.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,171.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,176.0,0.0,1,52.52251991991908,0.0,0.0,0.0,0.0,0.0,0.0,2.1724977,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,181.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,186.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,191.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,196.0,0.0,1,16.815722415936605,0.0,0.0,0.0,0.0,0.0,0.0,6.049996,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,201.0,0.0,1,42.84544053208083,0.0,0.0,0.0,0.0,0.0,0.0,11.605194,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,206.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,211.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,216.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,221.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,226.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,231.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,236.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,241.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,246.0,0.0,2,42.46418552247196,0.0,0.0,0.0,0.0,0.0,20.0,10.441654,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,251.0,0.0,1,22.07646759865979,0.0,0.0,0.0,0.0,0.0,20.0,7.188759,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,256.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,261.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,266.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,271.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,276.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,281.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,286.0,0.0,5,22.78145889699313,0.0,0.0,0.0,0.0,0.0,0.0,25.909084,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,291.0,15.0,4,1.3565508215620663,0.0,0.0,0.0,0.0,0.75,0.0,-0.043236453,15.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,296.0,20.0,5,8.019757192945422,15.0,0.0,0.0,0.0,1.0,0.0,9.809719,20.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,301.0,20.0,4,0.0,20.0,15.0,0.0,0.0,1.0,0.0,2.3103135,20.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,306.0,20.0,4,0.0,20.0,20.0,15.0,0.0,1.0,0.0,2.4752407,20.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,311.0,20.0,5,0.3141839409004672,20.0,20.0,20.0,15.0,0.25,0.0,9.63941,20.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,316.0,15.0,4,5.186695528999512,20.0,20.0,20.0,20.0,-0.25,0.0,26.408464,15.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,321.0,0.0,1,17.61471248906776,15.0,20.0,20.0,20.0,-1.0,10.0,12.866779,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,326.0,0.0,0,0.0,0.0,15.0,20.0,20.0,-1.0,15.0,9.234034,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,331.0,0.0,2,52.71018606229453,0.0,0.0,15.0,20.0,-1.0,15.0,4.6426945,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,336.0,0.0,0,0.0,0.0,0.0,0.0,15.0,-0.75,15.0,6.7851744,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,341.0,0.0,1,46.86289379249345,0.0,0.0,0.0,0.0,0.0,20.0,15.257093,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,346.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,351.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,356.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,361.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,366.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,371.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,376.0,0.0,3,46.06345213924355,0.0,0.0,0.0,0.0,0.0,5.0,29.69524,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,381.0,10.0,3,0.2082185141999083,0.0,0.0,0.0,0.0,0.5,5.0,0.78272414,10.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,386.0,15.0,3,0.0001640650811215,10.0,0.0,0.0,0.0,0.75,5.0,6.4771914,15.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,391.0,15.0,4,15.88737095083029,15.0,10.0,0.0,0.0,0.75,0.0,11.537872,15.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,396.0,15.0,4,0.319942174461308,15.0,15.0,10.0,0.0,0.75,0.0,8.660414,15.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,401.0,20.0,5,7.262515794823112,15.0,15.0,15.0,10.0,0.5,0.0,14.254409,20.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,406.0,10.0,2,0.0174271895485126,20.0,15.0,15.0,15.0,-0.25,0.0,14.594958,10.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,411.0,0.0,0,0.0,10.0,20.0,15.0,15.0,-0.75,5.0,6.40043,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,416.0,0.0,0,0.0,0.0,10.0,20.0,15.0,-0.75,15.0,7.8540497,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,421.0,0.0,2,22.86098372663741,0.0,0.0,10.0,20.0,-1.0,15.0,12.014898,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,426.0,0.0,2,29.206122222070025,0.0,0.0,0.0,10.0,-0.5,15.0,11.670256,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,431.0,5.0,1,0.0062077014544219,0.0,0.0,0.0,0.0,0.25,25.0,5.9832397,5.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,436.0,5.0,1,0.0,5.0,0.0,0.0,0.0,0.25,15.0,4.31049,5.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,441.0,5.0,2,16.222707149499,5.0,5.0,0.0,0.0,0.25,0.0,5.087813,5.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,446.0,5.0,1,0.0,5.0,5.0,5.0,0.0,0.25,0.0,4.31049,5.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,451.0,0.0,0,0.0,5.0,5.0,5.0,5.0,-0.25,0.0,5.3519025,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,456.0,0.0,0,0.0,0.0,5.0,5.0,5.0,-0.25,0.0,6.3771977,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,461.0,0.0,0,0.0,0.0,0.0,5.0,5.0,-0.25,0.0,6.3771977,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,466.0,0.0,2,53.95768667441775,0.0,0.0,0.0,5.0,-0.25,0.0,1.3309875,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,471.0,5.0,3,13.361544247841302,0.0,0.0,0.0,0.0,0.25,0.0,1.9404556,5.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,476.0,15.0,4,18.957340303164376,5.0,0.0,0.0,0.0,0.75,0.0,27.258648,15.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,481.0,15.0,6,10.499422295811934,15.0,5.0,0.0,0.0,0.75,0.0,12.965487,15.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,486.0,15.0,6,7.221131287957013,15.0,15.0,5.0,0.0,0.75,0.0,14.333454,15.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,491.0,25.0,6,0.13364251368504,15.0,15.0,15.0,5.0,1.0,0.0,14.158116,25.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,496.0,15.0,3,0.0008836529533175,25.0,15.0,15.0,15.0,0.0,0.0,8.5329,15.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,501.0,0.0,1,22.748993402557748,15.0,25.0,15.0,15.0,-0.75,10.0,17.407845,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,506.0,0.0,0,0.0,0.0,15.0,25.0,15.0,-0.75,15.0,9.740569,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,511.0,0.0,1,47.626860118372576,0.0,0.0,15.0,25.0,-1.25,15.0,42.749973,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,516.0,0.0,0,0.0,0.0,0.0,0.0,15.0,-0.75,15.0,6.7851744,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,521.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,526.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,531.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,536.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,541.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,546.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,551.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,556.0,0.0,3,58.8194212382207,0.0,0.0,0.0,0.0,0.0,0.0,8.371211,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,561.0,10.0,3,5.303947855112639,0.0,0.0,0.0,0.0,0.5,0.0,3.5926871,10.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,566.0,15.0,3,0.0096253302221721,10.0,0.0,0.0,0.0,0.75,0.0,8.252429,15.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,571.0,15.0,3,0.0,15.0,10.0,0.0,0.0,0.75,0.0,6.4771914,15.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,576.0,15.0,3,0.0,15.0,15.0,10.0,0.0,0.75,0.0,6.6260247,15.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,581.0,15.0,4,12.284079004432582,15.0,15.0,15.0,10.0,0.25,0.0,15.006827,15.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,586.0,5.0,1,0.0,15.0,15.0,15.0,15.0,-0.5,0.0,11.2069645,5.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,591.0,0.0,0,0.0,5.0,15.0,15.0,15.0,-0.75,5.0,6.40043,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,596.0,0.0,0,0.0,0.0,5.0,15.0,15.0,-0.75,5.0,6.7851744,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,601.0,0.0,1,57.65871866237831,0.0,0.0,5.0,15.0,-0.75,5.0,11.896583,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,606.0,0.0,1,35.475695963241655,0.0,0.0,0.0,5.0,-0.25,5.0,10.726224,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,611.0,0.0,1,53.86194213018175,0.0,0.0,0.0,0.0,0.0,5.0,2.1724977,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,616.0,0.0,1,51.46796428351246,0.0,0.0,0.0,0.0,0.0,0.0,15.340861,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,621.0,0.0,1,55.47775259224329,0.0,0.0,0.0,0.0,0.0,0.0,3.3101542,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,626.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,631.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,636.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,641.0,0.0,1,33.37759746672266,0.0,0.0,0.0,0.0,0.0,0.0,9.742005,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,646.0,0.0,1,6.307960759009256,0.0,0.0,0.0,0.0,0.0,0.0,7.0735164,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,651.0,5.0,1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,4.31049,5.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,656.0,5.0,2,34.01751758574804,5.0,0.0,0.0,0.0,0.25,0.0,3.9653363,5.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,661.0,5.0,1,0.0,5.0,5.0,0.0,0.0,0.25,0.0,4.31049,5.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,666.0,5.0,1,0.0,5.0,5.0,5.0,0.0,0.25,0.0,4.31049,5.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,671.0,5.0,1,0.0,5.0,5.0,5.0,5.0,0.0,0.0,5.867684,5.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,676.0,0.0,1,8.307672879778359,5.0,5.0,5.0,5.0,-0.25,0.0,8.024533,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,681.0,0.0,1,38.80518242096137,0.0,5.0,5.0,5.0,-0.25,0.0,11.663331,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,686.0,0.0,0,0.0,0.0,0.0,5.0,5.0,-0.25,0.0,6.3771977,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,691.0,0.0,0,0.0,0.0,0.0,0.0,5.0,-0.25,0.0,6.3771977,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,696.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,701.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,706.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,711.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,716.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,721.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,726.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,731.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_2061304035_245647208,736.0,0.0,1,49.224185337672594,0.0,0.0,0.0,0.0,0.0,0.0,20.609566,0.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,16.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,21.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,26.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,31.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,36.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,41.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,46.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,51.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.363607,0.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,56.0,0.0,1,44.54741423164931,0.0,0.0,0.0,0.0,0.0,5.0,15.257093,0.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,61.0,5.0,1,0.0133390871683941,0.0,0.0,0.0,0.0,0.0,5.0,5.9832397,5.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,66.0,5.0,1,0.0,5.0,0.0,0.0,0.0,0.0,10.0,4.31049,5.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,71.0,5.0,1,0.0,5.0,5.0,0.0,0.0,0.0,10.0,4.31049,5.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,76.0,5.0,1,0.0,5.0,5.0,5.0,0.0,0.0,5.0,4.31049,5.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,81.0,5.0,1,0.0,5.0,5.0,5.0,5.0,0.0,5.0,5.867684,5.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,86.0,5.0,3,33.2172887062816,5.0,5.0,5.0,5.0,0.0,10.0,32.343025,5.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,91.0,5.0,2,6.2189338790384925,5.0,5.0,5.0,5.0,0.0,10.0,8.150531,5.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,96.0,5.0,1,0.0,5.0,5.0,5.0,5.0,0.0,15.0,5.867684,5.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,101.0,5.0,2,20.639121563670585,5.0,5.0,5.0,5.0,0.0,25.0,16.504519,5.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,106.0,10.0,3,12.25907103872676,5.0,5.0,5.0,5.0,0.0,30.0,14.586438,10.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,111.0,15.0,3,0.0017887647543195,10.0,5.0,5.0,5.0,0.5,40.0,9.064769,15.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,116.0,5.0,2,21.16476398113032,15.0,10.0,5.0,5.0,0.0,45.0,15.444457,5.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,121.0,5.0,2,6.349542926212973,5.0,15.0,10.0,5.0,0.0,35.0,8.299365,5.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,126.0,10.0,3,26.1962677794605,5.0,5.0,15.0,10.0,0.0,0.0,42.182117,10.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,131.0,10.0,3,5.9937400551441975,10.0,5.0,5.0,15.0,-0.25,0.0,30.674145,10.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,136.0,5.0,2,3.395926667324904,10.0,10.0,5.0,5.0,0.0,5.0,5.856038,5.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,141.0,5.0,2,13.503342652539674,5.0,10.0,10.0,5.0,0.0,5.0,7.7752423,5.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,146.0,10.0,3,29.98728616104245,5.0,5.0,10.0,10.0,0.0,5.0,53.461666,10.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,151.0,10.0,5,27.75517692997203,10.0,5.0,5.0,10.0,0.0,5.0,61.100292,10.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,156.0,15.0,6,10.99305053521955,10.0,10.0,5.0,5.0,0.5,5.0,14.9293785,15.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,161.0,25.0,7,20.165540008481667,15.0,10.0,10.0,5.0,1.0,20.0,31.639858,25.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,166.0,30.0,8,9.949498152529031,25.0,15.0,10.0,10.0,1.0,15.0,15.7673435,30.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,171.0,40.0,9,6.160904798307727,30.0,25.0,15.0,10.0,1.5,15.0,29.194674,40.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,176.0,45.0,10,2.6930991804006568,40.0,30.0,25.0,15.0,1.5,15.0,23.939568,45.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,181.0,35.0,8,4.55347418864369,45.0,40.0,30.0,25.0,0.5,25.0,30.335993,35.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,186.0,0.0,4,25.06193197209025,35.0,45.0,40.0,30.0,-1.5,30.0,27.967018,0.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,191.0,0.0,1,51.644987972785984,0.0,35.0,45.0,40.0,-2.0,40.0,11.500319,0.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,196.0,5.0,1,0.0543785011065046,0.0,0.0,35.0,45.0,-2.0,45.0,50.765694,5.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,201.0,5.0,1,0.0,5.0,0.0,0.0,35.0,-1.5,55.0,42.41422,5.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,206.0,5.0,2,22.23394770540941,5.0,5.0,0.0,0.0,0.25,65.0,7.413687,5.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,211.0,5.0,3,44.25799097097841,5.0,5.0,5.0,0.0,0.25,50.0,15.28949,5.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,216.0,5.0,4,13.814156300586738,5.0,5.0,5.0,5.0,0.0,20.0,15.656341,5.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,221.0,20.0,4,0.0786768035978668,5.0,5.0,5.0,5.0,0.75,20.0,9.117084,20.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,226.0,15.0,3,0.0,20.0,5.0,5.0,5.0,0.5,20.0,8.595751,15.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,231.0,15.0,3,0.0,15.0,20.0,5.0,5.0,0.5,25.0,10.110523,15.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,236.0,15.0,4,0.2800456227207767,15.0,15.0,20.0,5.0,0.5,0.0,11.418815,15.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,241.0,25.0,7,8.440016931342539,15.0,15.0,15.0,20.0,0.25,0.0,19.430632,25.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,246.0,30.0,8,0.6845843291696573,25.0,15.0,15.0,15.0,0.75,10.0,12.759147,30.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,251.0,40.0,9,4.519593174597704,30.0,25.0,15.0,15.0,1.25,10.0,22.188646,40.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,256.0,45.0,11,10.096857779898196,40.0,30.0,25.0,15.0,1.5,15.0,35.496967,45.0
TEST_combined_high_moto_92913,cluster_245647168_3238255150_3495323634,261.0,55.0,13,9.751690121644424,45.0,40.0,30.0,25.0,1.5,15.0,37.317307,55.0
